candidate,capital_permission,evaluation_status,family,global_795_status,global_lockbox_lb_25bps,global_lockbox_lb_gross,global_registered_trials,global_validation_lb_25bps,global_validation_lb_gross,historical_support,is_placebo,is_placebo_or_interaction,ledger_id,live_decision_weight,lockbox_lb,lockbox_lb_25bps,lockbox_lb_gross,name,proof_ceiling,protocol_sha256,registered_trial_count_family,study,validation_lb,validation_lb_25bps,validation_lb_gross
range_5,BLOCKED,REJECTED,range,,,,,,,,False,,range_5:future_21d_return,0.0,-0.17737345082314512,,,range_5:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.1750335760686848,,
range_5,BLOCKED,REJECTED,range,,,,,,,,False,,range_5:future_63d_return,0.0,-0.14039639672027554,,,range_5:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.2183951923980027,,
clv_5,BLOCKED,REJECTED,microstructure,,,,,,,,False,,clv_5:future_21d_return,0.0,-0.045958476413741456,,,clv_5:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.008762015840634886,,
clv_5,BLOCKED,REJECTED,microstructure,,,,,,,,False,,clv_5:future_63d_return,0.0,-0.10366957489371341,,,clv_5:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.06658523216043108,,
volume_z_21,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_z_21:future_21d_return,0.0,-0.09298748346047335,,,volume_z_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.13037547277239908,,
volume_z_21,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_z_21:future_63d_return,0.0,-0.131180419431074,,,volume_z_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.13084840095743291,,
dollar_volume_21,BLOCKED,REJECTED,liquidity,,,,,,,,False,,dollar_volume_21:future_21d_return,0.0,-0.11622577528105066,,,dollar_volume_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.09470630125294706,,
dollar_volume_21,BLOCKED,REJECTED,liquidity,,,,,,,,False,,dollar_volume_21:future_63d_return,0.0,-0.10063771521718154,,,dollar_volume_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.12297851777735751,,
amihud_21,BLOCKED,REJECTED,liquidity,,,,,,,,False,,amihud_21:future_21d_return,0.0,-0.09446644762658757,,,amihud_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.07139706411948696,,
amihud_21,BLOCKED,REJECTED,liquidity,,,,,,,,False,,amihud_21:future_63d_return,0.0,-0.10376886125189759,,,amihud_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.06130437276507568,,
range_21,BLOCKED,REJECTED,range,,,,,,,,False,,range_21:future_21d_return,0.0,-0.19519040541979113,,,range_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.20167979502857203,,
range_21,BLOCKED,REJECTED,range,,,,,,,,False,,range_21:future_63d_return,0.0,-0.16261864544200982,,,range_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.2694054494640859,,
clv_21,BLOCKED,REJECTED,microstructure,,,,,,,,False,,clv_21:future_21d_return,0.0,-0.11126048930278176,,,clv_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.054839359559617634,,
clv_21,BLOCKED,REJECTED,microstructure,,,,,,,,False,,clv_21:future_63d_return,0.0,-0.22421325175394613,,,clv_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.03742682629911699,,
volume_z_63,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_z_63:future_21d_return,0.0,-0.031094063783116174,,,volume_z_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.10234245115845356,,
volume_z_63,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_z_63:future_63d_return,0.0,-0.14183393021353202,,,volume_z_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.12960781936216353,,
dollar_volume_63,BLOCKED,REJECTED,liquidity,,,,,,,,False,,dollar_volume_63:future_21d_return,0.0,-0.10689591613804608,,,dollar_volume_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.09576303486928343,,
dollar_volume_63,BLOCKED,REJECTED,liquidity,,,,,,,,False,,dollar_volume_63:future_63d_return,0.0,-0.0990530742606318,,,dollar_volume_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.12079873038077454,,
amihud_63,BLOCKED,REJECTED,liquidity,,,,,,,,False,,amihud_63:future_21d_return,0.0,-0.08763063515382241,,,amihud_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.062116940432702605,,
amihud_63,BLOCKED,REJECTED,liquidity,,,,,,,,False,,amihud_63:future_63d_return,0.0,-0.08859713445622139,,,amihud_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.04636997371176867,,
range_63,BLOCKED,REJECTED,range,,,,,,,,False,,range_63:future_21d_return,0.0,-0.1759422815399118,,,range_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.2202402792540616,,
range_63,BLOCKED,REJECTED,range,,,,,,,,False,,range_63:future_63d_return,0.0,-0.17473338329970678,,,range_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.29784553767587363,,
clv_63,BLOCKED,REJECTED,microstructure,,,,,,,,False,,clv_63:future_21d_return,0.0,-0.16566144352721146,,,clv_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.07886858419230951,,
clv_63,BLOCKED,REJECTED,microstructure,,,,,,,,False,,clv_63:future_63d_return,0.0,-0.26056051082889586,,,clv_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.09364527286426076,,
volume_ratio_5_21,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_ratio_5_21:future_21d_return,0.0,-0.08210530979553345,,,volume_ratio_5_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.05123899222588384,,
volume_ratio_5_21,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_ratio_5_21:future_63d_return,0.0,-0.08385182065545144,,,volume_ratio_5_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.0543850456806488,,
volume_ratio_10_63,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_ratio_10_63:future_21d_return,0.0,-0.07911833533443818,,,volume_ratio_10_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.051045951248345295,,
volume_ratio_10_63,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_ratio_10_63:future_63d_return,0.0,-0.013861337560196477,,,volume_ratio_10_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.05089293650420615,,
volume_ratio_21_63,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_ratio_21_63:future_21d_return,0.0,-0.05484637059500472,,,volume_ratio_21_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.05622718326426728,,
volume_ratio_21_63,BLOCKED,REJECTED,volume,,,,,,,,False,,volume_ratio_21_63:future_63d_return,0.0,-0.0417341038472859,,,volume_ratio_21_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.04620469567610562,,
intraday_5,BLOCKED,REJECTED,session,,,,,,,,False,,intraday_5:future_21d_return,0.0,-0.0548248056733877,,,intraday_5:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.03976401995271265,,
intraday_5,BLOCKED,REJECTED,session,,,,,,,,False,,intraday_5:future_63d_return,0.0,-0.12437656156226878,,,intraday_5:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.12501965256335107,,
overnight_5,BLOCKED,REJECTED,session,,,,,,,,False,,overnight_5:future_21d_return,0.0,-0.08956963351675899,,,overnight_5:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.21123771471363073,,
overnight_5,BLOCKED,REJECTED,session,,,,,,,,False,,overnight_5:future_63d_return,0.0,-0.024694338979400487,,,overnight_5:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.12973183851015727,,
intraday_21,BLOCKED,REJECTED,session,,,,,,,,False,,intraday_21:future_21d_return,0.0,-0.133190370257455,,,intraday_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.05623938106174895,,
intraday_21,BLOCKED,REJECTED,session,,,,,,,,False,,intraday_21:future_63d_return,0.0,-0.20382157354452227,,,intraday_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.13584590725390966,,
overnight_21,BLOCKED,REJECTED,session,,,,,,,,False,,overnight_21:future_21d_return,0.0,-0.09577144719436102,,,overnight_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.05077080422167209,,
overnight_21,BLOCKED,REJECTED,session,,,,,,,,False,,overnight_21:future_63d_return,0.0,-0.011080662339890406,,,overnight_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.10606271821002256,,
intraday_63,BLOCKED,REJECTED,session,,,,,,,,False,,intraday_63:future_21d_return,0.0,-0.1567209925705817,,,intraday_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.10285683359695072,,
intraday_63,BLOCKED,REJECTED,session,,,,,,,,False,,intraday_63:future_63d_return,0.0,-0.21812905239220712,,,intraday_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.10751700228889546,,
overnight_63,BLOCKED,REJECTED,session,,,,,,,,False,,overnight_63:future_21d_return,0.0,-0.01991514768234169,,,overnight_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.11885672737645121,,
overnight_63,BLOCKED,REJECTED,session,,,,,,,,False,,overnight_63:future_63d_return,0.0,-0.015524213490160324,,,overnight_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.13075946510905556,,
beta_21,BLOCKED,REJECTED,market,,,,,,,,False,,beta_21:future_21d_return,0.0,-0.21881124538481692,,,beta_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.29210850294475676,,
beta_21,BLOCKED,REJECTED,market,,,,,,,,False,,beta_21:future_63d_return,0.0,-0.2444231319554813,,,beta_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.41410724983662156,,
beta_63,BLOCKED,REJECTED,market,,,,,,,,False,,beta_63:future_21d_return,0.0,-0.2047609337474688,,,beta_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.29963041626102416,,
beta_63,BLOCKED,REJECTED,market,,,,,,,,False,,beta_63:future_63d_return,0.0,-0.28224032436369045,,,beta_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.4612321814333637,,
beta_126,BLOCKED,REJECTED,market,,,,,,,,False,,beta_126:future_21d_return,0.0,-0.25289450701494604,,,beta_126:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.32732441742445895,,
beta_126,BLOCKED,REJECTED,market,,,,,,,,False,,beta_126:future_63d_return,0.0,-0.3285266720048188,,,beta_126:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.49699537154802187,,
residual_mom_21,BLOCKED,REJECTED,market,,,,,,,,False,,residual_mom_21:future_21d_return,0.0,-0.12625867559894866,,,residual_mom_21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.033384099849920815,,
residual_mom_21,BLOCKED,REJECTED,market,,,,,,,,False,,residual_mom_21:future_63d_return,0.0,-0.04651706069857159,,,residual_mom_21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.2503296398299799,,
residual_mom_63,BLOCKED,REJECTED,market,,,,,,,,False,,residual_mom_63:future_21d_return,0.0,-0.060350070790425106,,,residual_mom_63:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.27889977098389634,,
residual_mom_63,BLOCKED,REJECTED,market,,,,,,,,False,,residual_mom_63:future_63d_return,0.0,-0.03933509391937044,,,residual_mom_63:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.29337541156292735,,
residual_mom_126,BLOCKED,REJECTED,market,,,,,,,,False,,residual_mom_126:future_21d_return,0.0,-0.0704775211160328,,,residual_mom_126:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.2260898331554254,,
residual_mom_126,BLOCKED,REJECTED,market,,,,,,,,False,,residual_mom_126:future_63d_return,0.0,-0.09909706897672146,,,residual_mom_126:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.316418773935354,,
mom63_over_vol21,BLOCKED,REJECTED,mom_vol,,,,,,,,False,,mom63_over_vol21:future_21d_return,0.0,-0.03496213809436294,,,mom63_over_vol21:future_21d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.27977897629394,,
mom63_over_vol21,BLOCKED,REJECTED,mom_vol,,,,,,,,False,,mom63_over_vol21:future_63d_return,0.0,-0.26141871505490216,,,mom63_over_vol21:future_63d_return,Reused fixed 483-name panel diagnostic; even a survivor would require fresh point-in-time replication.,df754ae9cbd7af9e2ad056f7daf07c522a44e6fa050228b0a9d0085d2a0288b7,200,V58_PRICE_VOLUME_SWEEP,-0.09835516834444469,,
